user_id,event_name,event_time,kyc_document_type,status
1346,kyc_started,2025-01-18 18:16:00,Driver License,started
1346,kyc_approved,2025-01-18 21:09:00,Driver License,approved
1346,bank_linked,2025-01-19 19:09:00,,linked
1347,account_created,2025-01-25 16:00:00,,
1347,phone_verified,2025-01-25 16:27:00,,
1347,kyc_started,2025-01-25 19:13:00,Driver License,started
1347,kyc_approved,2025-01-25 23:51:00,Driver License,approved
1347,bank_linked,2025-01-28 03:51:00,,linked
1348,account_created,2025-02-23 19:00:00,,
1348,phone_verified,2025-02-23 19:26:00,,
1348,kyc_started,2025-02-23 21:00:00,Driver License,started
1349,account_created,2025-02-27 08:00:00,,
1349,phone_verified,2025-02-27 08:13:00,,
1349,kyc_started,2025-02-27 09:28:00,Driver License,started
1349,kyc_approved,2025-02-27 14:05:00,Driver License,approved
1349,bank_linked,2025-02-28 13:05:00,,linked
1350,account_created,2025-03-08 14:00:00,,
1350,phone_verified,2025-03-08 14:29:00,,
1350,kyc_started,2025-03-08 15:16:00,Passport,started
1351,account_created,2025-02-15 19:00:00,,
1351,phone_verified,2025-02-15 19:07:00,,
1351,kyc_started,2025-02-15 19:36:00,State ID,started
1351,kyc_approved,2025-02-16 01:47:00,State ID,approved
1352,account_created,2025-01-24 13:00:00,,
1352,phone_verified,2025-01-24 13:13:00,,
1352,kyc_started,2025-01-24 14:17:00,Driver License,started
1352,kyc_approved,2025-01-24 20:33:00,Driver License,approved
1352,bank_linked,2025-01-27 04:33:00,,linked
1353,account_created,2025-02-01 19:00:00,,
1353,phone_verified,2025-02-01 19:14:00,,
1353,kyc_started,2025-02-01 19:54:00,Driver License,started
1353,kyc_approved,2025-02-01 20:40:00,Driver License,approved
1354,account_created,2025-02-16 21:00:00,,
1354,phone_verified,2025-02-16 21:02:00,,
1354,kyc_started,2025-02-17 00:01:00,Driver License,started
1354,kyc_approved,2025-02-17 08:39:00,Driver License,approved
1355,account_created,2025-03-27 09:00:00,,
1355,phone_verified,2025-03-27 09:14:00,,
1355,kyc_started,2025-03-27 11:30:00,Passport,started
1355,kyc_approved,2025-03-27 12:11:00,Passport,approved
1356,account_created,2025-01-23 17:00:00,,
1356,phone_verified,2025-01-23 17:10:00,,
1356,kyc_started,2025-01-23 17:48:00,Passport,started
1356,kyc_approved,2025-01-23 20:32:00,Passport,approved
1356,bank_linked,2025-01-25 05:32:00,,linked
1357,account_created,2025-03-07 11:00:00,,
1357,phone_verified,2025-03-07 11:02:00,,
1357,kyc_started,2025-03-07 11:49:00,Driver License,started
1358,account_created,2025-01-27 16:00:00,,
1358,phone_verified,2025-01-27 16:11:00,,
1358,kyc_started,2025-01-27 16:32:00,Passport,started
1358,kyc_approved,2025-01-27 18:05:00,Passport,approved
1358,bank_linked,2025-01-28 02:05:00,,linked
1359,account_created,2025-01-02 15:00:00,,
1359,phone_verified,2025-01-02 15:12:00,,
1359,kyc_started,2025-01-02 17:08:00,State ID,started
1359,kyc_approved,2025-01-02 18:19:00,State ID,approved
1359,bank_linked,2025-01-03 23:19:00,,linked
1360,account_created,2025-03-31 08:00:00,,
1360,phone_verified,2025-03-31 08:29:00,,
1360,kyc_started,2025-03-31 09:26:00,Driver License,started
1360,kyc_approved,2025-03-31 17:05:00,Driver License,approved
1360,bank_linked,2025-04-02 22:05:00,,linked
1361,account_created,2025-01-17 16:00:00,,
1361,phone_verified,2025-01-17 16:19:00,,
1361,kyc_started,2025-01-17 17:44:00,Passport,started
1361,kyc_approved,2025-01-17 19:54:00,Passport,approved
1362,account_created,2025-02-02 09:00:00,,
1362,phone_verified,2025-02-02 09:22:00,,
1362,kyc_started,2025-02-02 09:57:00,Driver License,started
1362,kyc_approved,2025-02-02 16:16:00,Driver License,approved
1362,bank_linked,2025-02-03 07:16:00,,linked
1363,account_created,2025-01-09 20:00:00,,
1363,phone_verified,2025-01-09 20:10:00,,
1363,kyc_started,2025-01-09 22:56:00,Driver License,started
1363,kyc_approved,2025-01-09 23:34:00,Driver License,approved
1363,bank_linked,2025-01-11 00:34:00,,linked
1364,account_created,2025-02-12 13:00:00,,
1364,phone_verified,2025-02-12 13:20:00,,
1364,kyc_started,2025-02-12 15:54:00,State ID,started
1364,kyc_approved,2025-02-12 21:52:00,State ID,approved
1364,bank_linked,2025-02-15 18:52:00,,linked
1365,account_created,2025-02-17 15:00:00,,
1365,phone_verified,2025-02-17 15:01:00,,
1365,kyc_started,2025-02-17 16:48:00,Driver License,started
1365,kyc_approved,2025-02-18 00:03:00,Driver License,approved
1365,bank_linked,2025-02-20 22:03:00,,linked
1366,account_created,2025-02-08 18:00:00,,
1367,account_created,2025-02-11 14:00:00,,
1367,phone_verified,2025-02-11 14:19:00,,
1367,kyc_started,2025-02-11 17:09:00,Driver License,started
1367,kyc_approved,2025-02-11 22:46:00,Driver License,approved
1367,bank_linked,2025-02-12 23:46:00,,linked
1368,account_created,2025-01-26 10:00:00,,
1368,phone_verified,2025-01-26 10:23:00,,
1368,kyc_started,2025-01-26 12:24:00,Driver License,started
1368,kyc_approved,2025-01-26 21:29:00,Driver License,approved
1368,bank_linked,2025-01-29 17:29:00,,linked
1369,account_created,2025-02-19 11:00:00,,
1369,phone_verified,2025-02-19 11:06:00,,
1369,kyc_started,2025-02-19 13:59:00,Driver License,started
1370,account_created,2025-01-25 16:00:00,,
1370,phone_verified,2025-01-25 16:21:00,,
1371,account_created,2025-01-24 10:00:00,,
1372,account_created,2025-01-13 09:00:00,,
1372,phone_verified,2025-01-13 09:15:00,,
1373,account_created,2025-03-01 14:00:00,,
1373,phone_verified,2025-03-01 14:20:00,,
1373,kyc_started,2025-03-01 16:08:00,Passport,started
1373,kyc_approved,2025-03-01 18:19:00,Passport,approved
1373,bank_linked,2025-03-04 15:19:00,,linked
1374,account_created,2025-01-07 21:00:00,,
1374,phone_verified,2025-01-07 21:07:00,,
1374,kyc_started,2025-01-07 23:21:00,State ID,started
1375,account_created,2025-02-26 09:00:00,,
1375,phone_verified,2025-02-26 09:11:00,,
1376,account_created,2025-02-05 15:00:00,,
1376,phone_verified,2025-02-05 15:05:00,,
1376,kyc_started,2025-02-05 16:45:00,Driver License,started
1376,kyc_approved,2025-02-05 21:49:00,Driver License,approved
1376,bank_linked,2025-02-07 07:49:00,,linked
1377,account_created,2025-02-14 15:00:00,,
1377,phone_verified,2025-02-14 15:17:00,,
1377,kyc_started,2025-02-14 17:47:00,Driver License,started
1378,account_created,2025-01-20 21:00:00,,
1378,phone_verified,2025-01-20 21:18:00,,
1378,kyc_started,2025-01-20 23:37:00,Driver License,started
1378,kyc_approved,2025-01-21 08:48:00,Driver License,approved
1379,account_created,2025-03-06 10:00:00,,
1379,phone_verified,2025-03-06 10:06:00,,
1379,kyc_started,2025-03-06 10:28:00,State ID,started
1379,kyc_approved,2025-03-06 15:51:00,State ID,approved
1379,bank_linked,2025-03-08 11:51:00,,linked
1380,account_created,2025-01-08 10:00:00,,
1380,phone_verified,2025-01-08 10:02:00,,
1380,kyc_started,2025-01-08 12:44:00,Driver License,started
1380,kyc_approved,2025-01-08 17:19:00,Driver License,approved
1380,bank_linked,2025-01-10 02:19:00,,linked
1381,account_created,2025-01-16 16:00:00,,
1381,phone_verified,2025-01-16 16:19:00,,
1381,kyc_started,2025-01-16 18:50:00,State ID,started
1381,kyc_approved,2025-01-16 22:08:00,State ID,approved
1381,bank_linked,2025-01-19 02:08:00,,linked
1382,account_created,2025-01-14 11:00:00,,
1382,phone_verified,2025-01-14 11:09:00,,
1382,kyc_started,2025-01-14 12:57:00,Driver License,started
1383,account_created,2025-03-17 20:00:00,,
1383,phone_verified,2025-03-17 20:14:00,,
1383,kyc_started,2025-03-17 20:43:00,State ID,started
1384,account_created,2025-03-28 09:00:00,,
1384,phone_verified,2025-03-28 09:10:00,,
1384,kyc_started,2025-03-28 10:04:00,Driver License,started
1384,kyc_approved,2025-03-28 19:21:00,Driver License,approved
1385,account_created,2025-01-15 21:00:00,,
1385,phone_verified,2025-01-15 21:13:00,,
1385,kyc_started,2025-01-15 23:11:00,Driver License,started
1386,account_created,2025-03-07 17:00:00,,
1386,phone_verified,2025-03-07 17:04:00,,
1386,kyc_started,2025-03-07 18:03:00,State ID,started
1386,kyc_approved,2025-03-08 01:36:00,State ID,approved
1387,account_created,2025-02-01 20:00:00,,
1387,phone_verified,2025-02-01 20:28:00,,
1388,account_created,2025-03-28 17:00:00,,
1388,phone_verified,2025-03-28 17:21:00,,
1388,kyc_started,2025-03-28 18:52:00,Driver License,started
1388,kyc_approved,2025-03-28 19:32:00,Driver License,approved
1388,bank_linked,2025-03-30 06:32:00,,linked
1389,account_created,2025-03-04 17:00:00,,
1389,phone_verified,2025-03-04 17:28:00,,
1390,account_created,2025-03-27 21:00:00,,
1390,phone_verified,2025-03-27 21:28:00,,
1390,kyc_started,2025-03-27 23:04:00,Passport,started
1391,account_created,2025-02-20 12:00:00,,
1391,phone_verified,2025-02-20 12:04:00,,
1391,kyc_started,2025-02-20 13:25:00,Driver License,started
1391,kyc_approved,2025-02-20 18:30:00,Driver License,approved
1392,account_created,2025-01-25 18:00:00,,
1392,phone_verified,2025-01-25 18:26:00,,
1392,kyc_started,2025-01-25 21:16:00,State ID,started
1392,kyc_approved,2025-01-26 03:15:00,State ID,approved
1392,bank_linked,2025-01-27 01:15:00,,linked
1393,account_created,2025-02-27 18:00:00,,
1393,phone_verified,2025-02-27 18:26:00,,
1393,kyc_started,2025-02-27 20:33:00,Driver License,started
1394,account_created,2025-03-04 19:00:00,,
1394,phone_verified,2025-03-04 19:09:00,,
1394,kyc_started,2025-03-04 20:29:00,Driver License,started
1394,kyc_approved,2025-03-04 22:33:00,Driver License,approved
1394,bank_linked,2025-03-05 02:33:00,,linked
1395,account_created,2025-03-03 18:00:00,,
1395,phone_verified,2025-03-03 18:06:00,,
1395,kyc_started,2025-03-03 19:41:00,Driver License,started
1395,kyc_approved,2025-03-04 04:14:00,Driver License,approved
1395,bank_linked,2025-03-04 11:14:00,,linked
1396,account_created,2025-01-22 15:00:00,,
1397,account_created,2025-02-27 12:00:00,,
1397,phone_verified,2025-02-27 12:19:00,,
1397,kyc_started,2025-02-27 13:44:00,State ID,started
1397,kyc_approved,2025-02-27 17:24:00,State ID,approved
1397,bank_linked,2025-02-28 03:24:00,,linked
1398,account_created,2025-02-27 18:00:00,,
1398,phone_verified,2025-02-27 18:18:00,,
1398,kyc_started,2025-02-27 20:50:00,Driver License,started
1398,kyc_approved,2025-02-28 00:17:00,Driver License,approved
1398,bank_linked,2025-02-28 10:17:00,,linked
1399,account_created,2025-03-27 12:00:00,,
1400,account_created,2025-02-18 11:00:00,,
1400,phone_verified,2025-02-18 11:13:00,,
1401,account_created,2025-02-21 14:00:00,,
1401,phone_verified,2025-02-21 14:20:00,,
1401,kyc_started,2025-02-21 15:49:00,Passport,started
1401,kyc_approved,2025-02-21 17:06:00,Passport,approved
1401,bank_linked,2025-02-24 02:06:00,,linked
1402,account_created,2025-02-11 08:00:00,,
1402,phone_verified,2025-02-11 08:01:00,,
1402,kyc_started,2025-02-11 09:54:00,Passport,started
1402,kyc_approved,2025-02-11 10:15:00,Passport,approved
1403,account_created,2025-03-11 19:00:00,,
1403,phone_verified,2025-03-11 19:12:00,,
1403,kyc_started,2025-03-11 22:02:00,State ID,started
1403,kyc_approved,2025-03-12 07:55:00,State ID,approved
1403,bank_linked,2025-03-14 20:55:00,,linked
1404,account_created,2025-01-15 15:00:00,,
1405,account_created,2025-02-23 14:00:00,,
1405,phone_verified,2025-02-23 14:01:00,,
1405,kyc_started,2025-02-23 16:45:00,Driver License,started
1405,kyc_approved,2025-02-24 02:04:00,Driver License,approved
1406,account_created,2025-03-01 08:00:00,,
1406,phone_verified,2025-03-01 08:26:00,,
1406,kyc_started,2025-03-01 11:14:00,Driver License,started
1406,kyc_approved,2025-03-01 11:48:00,Driver License,approved
1406,bank_linked,2025-03-02 04:48:00,,linked
1407,account_created,2025-01-08 14:00:00,,
1407,phone_verified,2025-01-08 14:22:00,,
1408,account_created,2025-02-22 12:00:00,,
1408,phone_verified,2025-02-22 12:21:00,,
1408,kyc_started,2025-02-22 14:07:00,Driver License,started
1408,kyc_approved,2025-02-22 19:13:00,Driver License,approved
1409,account_created,2025-03-01 10:00:00,,
1410,account_created,2025-01-05 09:00:00,,
1410,phone_verified,2025-01-05 09:04:00,,
1410,kyc_started,2025-01-05 11:46:00,Driver License,started
1410,kyc_approved,2025-01-05 19:14:00,Driver License,approved
1410,bank_linked,2025-01-07 17:14:00,,linked
1411,account_created,2025-03-09 15:00:00,,
1411,phone_verified,2025-03-09 15:04:00,,
1411,kyc_started,2025-03-09 15:11:00,Driver License,started
1411,kyc_approved,2025-03-09 16:03:00,Driver License,approved
1411,bank_linked,2025-03-09 23:03:00,,linked
1412,account_created,2025-01-06 16:00:00,,
1412,phone_verified,2025-01-06 16:15:00,,
1412,kyc_started,2025-01-06 17:10:00,Driver License,started
1413,account_created,2025-02-16 21:00:00,,
1413,phone_verified,2025-02-16 21:04:00,,
1413,kyc_started,2025-02-16 23:40:00,Passport,started
1414,account_created,2025-02-24 16:00:00,,
1415,account_created,2025-02-09 10:00:00,,
1415,phone_verified,2025-02-09 10:03:00,,
1415,kyc_started,2025-02-09 12:01:00,Passport,started
1415,kyc_approved,2025-02-09 13:30:00,Passport,approved
1415,bank_linked,2025-02-10 22:30:00,,linked
1416,account_created,2025-02-21 11:00:00,,
1417,account_created,2025-01-16 19:00:00,,
1417,phone_verified,2025-01-16 19:12:00,,
1418,account_created,2025-01-13 16:00:00,,
1418,phone_verified,2025-01-13 16:05:00,,
1418,kyc_started,2025-01-13 18:38:00,Passport,started
1418,kyc_approved,2025-01-13 19:38:00,Passport,approved
1418,bank_linked,2025-01-15 22:38:00,,linked
1419,account_created,2025-01-30 12:00:00,,
1419,phone_verified,2025-01-30 12:09:00,,
1419,kyc_started,2025-01-30 13:31:00,Driver License,started
1420,account_created,2025-01-19 13:00:00,,
1420,phone_verified,2025-01-19 13:10:00,,
1420,kyc_started,2025-01-19 13:20:00,Driver License,started
1420,kyc_approved,2025-01-19 20:34:00,Driver License,approved
1420,bank_linked,2025-01-22 04:34:00,,linked
1421,account_created,2025-01-17 17:00:00,,
1421,phone_verified,2025-01-17 17:28:00,,
1421,kyc_started,2025-01-17 19:40:00,Passport,started
1421,kyc_approved,2025-01-17 20:44:00,Passport,approved
1421,bank_linked,2025-01-19 06:44:00,,linked
1422,account_created,2025-03-04 16:00:00,,
1422,phone_verified,2025-03-04 16:07:00,,
1423,account_created,2025-01-19 16:00:00,,
1423,phone_verified,2025-01-19 16:12:00,,
1423,kyc_started,2025-01-19 16:35:00,Driver License,started
1424,account_created,2025-02-27 12:00:00,,
1425,account_created,2025-02-24 20:00:00,,
1425,phone_verified,2025-02-24 20:04:00,,
1426,account_created,2025-03-31 14:00:00,,
1426,phone_verified,2025-03-31 14:10:00,,
1427,account_created,2025-03-31 15:00:00,,
1427,phone_verified,2025-03-31 15:17:00,,
1427,kyc_started,2025-03-31 17:13:00,Passport,started
1427,kyc_approved,2025-03-31 17:37:00,Passport,approved
1427,bank_linked,2025-04-03 00:37:00,,linked
1428,account_created,2025-03-03 14:00:00,,
1428,phone_verified,2025-03-03 14:10:00,,
1428,kyc_started,2025-03-03 15:49:00,Driver License,started
1428,kyc_approved,2025-03-03 19:39:00,Driver License,approved
1428,bank_linked,2025-03-04 14:39:00,,linked
1429,account_created,2025-01-23 16:00:00,,
1429,phone_verified,2025-01-23 16:26:00,,
1429,kyc_started,2025-01-23 18:46:00,Driver License,started
1429,kyc_approved,2025-01-24 04:45:00,Driver License,approved
1429,bank_linked,2025-01-26 18:45:00,,linked
1430,account_created,2025-01-09 19:00:00,,
1430,phone_verified,2025-01-09 19:08:00,,
1430,kyc_started,2025-01-09 19:59:00,Passport,started
1431,account_created,2025-01-12 18:00:00,,
1431,phone_verified,2025-01-12 18:18:00,,
1431,kyc_started,2025-01-12 18:27:00,Passport,started
1431,kyc_approved,2025-01-12 20:02:00,Passport,approved
1432,account_created,2025-01-01 12:00:00,,
1432,phone_verified,2025-01-01 12:25:00,,
1432,kyc_started,2025-01-01 15:05:00,Passport,started
1432,kyc_approved,2025-01-01 17:34:00,Passport,approved
1432,bank_linked,2025-01-03 03:34:00,,linked
1433,account_created,2025-02-27 14:00:00,,
1433,phone_verified,2025-02-27 14:27:00,,
1434,account_created,2025-01-01 08:00:00,,
1434,phone_verified,2025-01-01 08:08:00,,
1434,kyc_started,2025-01-01 08:15:00,State ID,started
1434,kyc_approved,2025-01-01 13:50:00,State ID,approved
1434,bank_linked,2025-01-01 19:50:00,,linked
1435,account_created,2025-02-03 19:00:00,,
1435,phone_verified,2025-02-03 19:13:00,,
1435,kyc_started,2025-02-03 20:59:00,State ID,started
1435,kyc_approved,2025-02-04 00:25:00,State ID,approved
1435,bank_linked,2025-02-05 05:25:00,,linked
1436,account_created,2025-02-17 18:00:00,,
1436,phone_verified,2025-02-17 18:05:00,,
1436,kyc_started,2025-02-17 18:20:00,Driver License,started
1436,kyc_approved,2025-02-18 02:52:00,Driver License,approved
1436,bank_linked,2025-02-20 16:52:00,,linked
1437,account_created,2025-03-30 12:00:00,,
1437,phone_verified,2025-03-30 12:28:00,,
1437,kyc_started,2025-03-30 13:10:00,Passport,started
1437,kyc_approved,2025-03-30 15:48:00,Passport,approved
1437,bank_linked,2025-04-01 13:48:00,,linked
1438,account_created,2025-01-01 13:00:00,,
1438,phone_verified,2025-01-01 13:09:00,,
1439,account_created,2025-01-16 12:00:00,,
1439,phone_verified,2025-01-16 12:21:00,,
1439,kyc_started,2025-01-16 15:05:00,Passport,started
1440,account_created,2025-03-02 15:00:00,,
1440,phone_verified,2025-03-02 15:17:00,,
1440,kyc_started,2025-03-02 16:20:00,Driver License,started
1440,kyc_approved,2025-03-02 17:25:00,Driver License,approved
1441,account_created,2025-03-05 18:00:00,,
1441,phone_verified,2025-03-05 18:16:00,,
1441,kyc_started,2025-03-05 18:33:00,Passport,started
1441,kyc_approved,2025-03-05 20:34:00,Passport,approved
1441,bank_linked,2025-03-06 23:34:00,,linked
1442,account_created,2025-03-04 20:00:00,,
1442,phone_verified,2025-03-04 20:28:00,,
1442,kyc_started,2025-03-04 22:22:00,State ID,started
1442,kyc_approved,2025-03-05 03:53:00,State ID,approved
1443,account_created,2025-03-10 13:00:00,,
1443,phone_verified,2025-03-10 13:26:00,,
1443,kyc_started,2025-03-10 14:52:00,State ID,started
1443,kyc_approved,2025-03-11 00:45:00,State ID,approved
1443,bank_linked,2025-03-11 22:45:00,,linked
1444,account_created,2025-01-22 12:00:00,,
1444,phone_verified,2025-01-22 12:11:00,,
1444,kyc_started,2025-01-22 13:19:00,State ID,started
1444,kyc_approved,2025-01-22 16:05:00,State ID,approved
1444,bank_linked,2025-01-24 09:05:00,,linked
1445,account_created,2025-03-08 13:00:00,,
1445,phone_verified,2025-03-08 13:04:00,,
1445,kyc_started,2025-03-08 15:30:00,Driver License,started
1445,kyc_approved,2025-03-09 01:20:00,Driver License,approved
1445,bank_linked,2025-03-11 16:20:00,,linked
1446,account_created,2025-03-17 21:00:00,,
1446,phone_verified,2025-03-17 21:05:00,,
1446,kyc_started,2025-03-17 22:55:00,Driver License,started
1446,kyc_approved,2025-03-18 05:25:00,Driver License,approved
1447,account_created,2025-01-26 08:00:00,,
1447,phone_verified,2025-01-26 08:27:00,,
1447,kyc_started,2025-01-26 09:37:00,State ID,started
1448,account_created,2025-01-16 20:00:00,,
1448,phone_verified,2025-01-16 20:02:00,,
1448,kyc_started,2025-01-16 21:05:00,Driver License,started
1448,kyc_approved,2025-01-16 22:52:00,Driver License,approved
1448,bank_linked,2025-01-18 12:52:00,,linked
1449,account_created,2025-02-20 10:00:00,,
1449,phone_verified,2025-02-20 10:04:00,,
1449,kyc_started,2025-02-20 12:33:00,Driver License,started
1449,kyc_approved,2025-02-20 13:20:00,Driver License,approved
1450,account_created,2025-03-27 18:00:00,,
1450,phone_verified,2025-03-27 18:12:00,,
1451,account_created,2025-02-26 13:00:00,,
1451,phone_verified,2025-02-26 13:19:00,,
1451,kyc_started,2025-02-26 13:35:00,State ID,started
1451,kyc_approved,2025-02-26 19:13:00,State ID,approved
1451,bank_linked,2025-02-28 08:13:00,,linked
1452,account_created,2025-01-29 08:00:00,,
1452,phone_verified,2025-01-29 08:15:00,,
1453,account_created,2025-03-19 10:00:00,,
1453,phone_verified,2025-03-19 10:23:00,,
1453,kyc_started,2025-03-19 13:06:00,Passport,started
1454,account_created,2025-03-10 15:00:00,,
1454,phone_verified,2025-03-10 15:18:00,,
1454,kyc_started,2025-03-10 15:44:00,Passport,started
1455,account_created,2025-02-16 10:00:00,,
1455,phone_verified,2025-02-16 10:16:00,,
1455,kyc_started,2025-02-16 10:46:00,Passport,started
1455,kyc_approved,2025-02-16 11:33:00,Passport,approved
1455,bank_linked,2025-02-18 00:33:00,,linked
1456,account_created,2025-03-03 17:00:00,,
1456,phone_verified,2025-03-03 17:14:00,,
1456,kyc_started,2025-03-03 17:47:00,Driver License,started
1457,account_created,2025-03-10 09:00:00,,
1457,phone_verified,2025-03-10 09:17:00,,
1457,kyc_started,2025-03-10 09:43:00,Driver License,started
1457,kyc_approved,2025-03-10 19:37:00,Driver License,approved
1457,bank_linked,2025-03-13 08:37:00,,linked
1458,account_created,2025-03-17 11:00:00,,
1458,phone_verified,2025-03-17 11:02:00,,
1458,kyc_started,2025-03-17 12:41:00,Passport,started
1459,account_created,2025-01-16 21:00:00,,
1459,phone_verified,2025-01-16 21:15:00,,
1459,kyc_started,2025-01-16 22:46:00,Driver License,started
1459,kyc_approved,2025-01-17 01:04:00,Driver License,approved
1460,account_created,2025-03-31 14:00:00,,
1460,phone_verified,2025-03-31 14:06:00,,
1461,account_created,2025-03-31 18:00:00,,
1461,phone_verified,2025-03-31 18:05:00,,
1461,kyc_started,2025-03-31 19:22:00,Driver License,started
1461,kyc_approved,2025-03-31 20:01:00,Driver License,approved
1461,bank_linked,2025-04-03 16:01:00,,linked
1462,account_created,2025-02-17 13:00:00,,
1462,phone_verified,2025-02-17 13:17:00,,
1462,kyc_started,2025-02-17 15:56:00,Passport,started
1463,account_created,2025-03-26 18:00:00,,
1463,phone_verified,2025-03-26 18:03:00,,
1463,kyc_started,2025-03-26 18:17:00,Driver License,started
1463,kyc_approved,2025-03-26 23:54:00,Driver License,approved
1463,bank_linked,2025-03-28 04:54:00,,linked
1464,account_created,2025-02-08 14:00:00,,
1464,phone_verified,2025-02-08 14:27:00,,
1464,kyc_started,2025-02-08 15:31:00,Passport,started
1464,kyc_approved,2025-02-08 16:21:00,Passport,approved
1465,account_created,2025-02-02 09:00:00,,
1466,account_created,2025-01-23 08:00:00,,
1466,phone_verified,2025-01-23 08:02:00,,
1466,kyc_started,2025-01-23 10:04:00,Driver License,started
1467,account_created,2025-01-10 18:00:00,,
1467,phone_verified,2025-01-10 18:07:00,,
1467,kyc_started,2025-01-10 19:13:00,Driver License,started
1467,kyc_approved,2025-01-11 01:47:00,Driver License,approved
1467,bank_linked,2025-01-13 20:47:00,,linked
1468,account_created,2025-03-10 20:00:00,,
1468,phone_verified,2025-03-10 20:23:00,,
1468,kyc_started,2025-03-10 22:08:00,Passport,started
1468,kyc_approved,2025-03-11 00:39:00,Passport,approved
1468,bank_linked,2025-03-11 20:39:00,,linked
1469,account_created,2025-02-03 19:00:00,,
1469,phone_verified,2025-02-03 19:01:00,,
1470,account_created,2025-02-21 11:00:00,,
1470,phone_verified,2025-02-21 11:09:00,,
1470,kyc_started,2025-02-21 12:48:00,Passport,started
1470,kyc_approved,2025-02-21 14:14:00,Passport,approved
1470,bank_linked,2025-02-21 20:14:00,,linked
1471,account_created,2025-01-10 18:00:00,,
1471,phone_verified,2025-01-10 18:29:00,,
1471,kyc_started,2025-01-10 19:33:00,State ID,started
1472,account_created,2025-01-19 11:00:00,,
1472,phone_verified,2025-01-19 11:28:00,,
1473,account_created,2025-02-27 13:00:00,,
1473,phone_verified,2025-02-27 13:04:00,,
1473,kyc_started,2025-02-27 15:05:00,Driver License,started
1473,kyc_approved,2025-02-27 21:25:00,Driver License,approved
1474,account_created,2025-01-01 09:00:00,,
1474,phone_verified,2025-01-01 09:13:00,,
1474,kyc_started,2025-01-01 10:10:00,State ID,started
1474,kyc_approved,2025-01-01 13:37:00,State ID,approved
1475,account_created,2025-03-10 18:00:00,,
1475,phone_verified,2025-03-10 18:29:00,,
1475,kyc_started,2025-03-10 20:59:00,Driver License,started
1475,kyc_approved,2025-03-11 02:48:00,Driver License,approved
1475,bank_linked,2025-03-11 17:48:00,,linked
1476,account_created,2025-01-04 11:00:00,,
1476,phone_verified,2025-01-04 11:26:00,,
1476,kyc_started,2025-01-04 14:11:00,State ID,started
1476,kyc_approved,2025-01-04 19:19:00,State ID,approved
1476,bank_linked,2025-01-04 21:19:00,,linked
1477,account_created,2025-01-16 09:00:00,,
1477,phone_verified,2025-01-16 09:20:00,,
1477,kyc_started,2025-01-16 10:31:00,Passport,started
1477,kyc_approved,2025-01-16 13:24:00,Passport,approved
1478,account_created,2025-01-24 12:00:00,,
1478,phone_verified,2025-01-24 12:13:00,,
1478,kyc_started,2025-01-24 12:48:00,Driver License,started
1478,kyc_approved,2025-01-24 19:35:00,Driver License,approved
1478,bank_linked,2025-01-26 14:35:00,,linked
1479,account_created,2025-03-21 15:00:00,,
1479,phone_verified,2025-03-21 15:17:00,,
1480,account_created,2025-01-02 19:00:00,,
1480,phone_verified,2025-01-02 19:13:00,,
1480,kyc_started,2025-01-02 19:21:00,Passport,started
1480,kyc_approved,2025-01-02 22:17:00,Passport,approved
1480,bank_linked,2025-01-05 05:17:00,,linked
1481,account_created,2025-02-01 17:00:00,,
1481,phone_verified,2025-02-01 17:26:00,,
1481,kyc_started,2025-02-01 19:39:00,Driver License,started
1481,kyc_approved,2025-02-01 23:36:00,Driver License,approved
1481,bank_linked,2025-02-04 19:36:00,,linked
1482,account_created,2025-03-25 13:00:00,,
1482,phone_verified,2025-03-25 13:23:00,,
1482,kyc_started,2025-03-25 14:12:00,Driver License,started
1482,kyc_approved,2025-03-26 00:08:00,Driver License,approved
1482,bank_linked,2025-03-27 13:08:00,,linked
1483,account_created,2025-01-24 09:00:00,,
1483,phone_verified,2025-01-24 09:15:00,,
1483,kyc_started,2025-01-24 11:04:00,Driver License,started
1483,kyc_approved,2025-01-24 17:47:00,Driver License,approved
1483,bank_linked,2025-01-26 12:47:00,,linked
1484,account_created,2025-01-12 20:00:00,,
1484,phone_verified,2025-01-12 20:23:00,,
1484,kyc_started,2025-01-12 21:52:00,Passport,started
1485,account_created,2025-02-19 14:00:00,,
1485,phone_verified,2025-02-19 14:28:00,,
1485,kyc_started,2025-02-19 15:07:00,Driver License,started
1485,kyc_approved,2025-02-19 22:29:00,Driver License,approved
1486,account_created,2025-02-04 11:00:00,,
1486,phone_verified,2025-02-04 11:26:00,,
1486,kyc_started,2025-02-04 13:45:00,Passport,started
1486,kyc_approved,2025-02-04 15:03:00,Passport,approved
1486,bank_linked,2025-02-06 19:03:00,,linked
1487,account_created,2025-02-02 21:00:00,,
1487,phone_verified,2025-02-02 21:24:00,,
1487,kyc_started,2025-02-02 22:21:00,Driver License,started
1488,account_created,2025-02-02 15:00:00,,
1488,phone_verified,2025-02-02 15:04:00,,
1488,kyc_started,2025-02-02 15:50:00,Passport,started
1488,kyc_approved,2025-02-02 18:22:00,Passport,approved
1488,bank_linked,2025-02-04 23:22:00,,linked
1489,account_created,2025-03-02 15:00:00,,
1489,phone_verified,2025-03-02 15:27:00,,
1489,kyc_started,2025-03-02 18:06:00,Driver License,started
1489,kyc_approved,2025-03-02 22:38:00,Driver License,approved
